timestamp,temperatura,humedad_relativa,precipitacion,velocidad_viento,radiacion_solar,nubosidad,generacion,codigo_postal,calificacion_num_media,calificacion_num_n_edificios,superficie_util_media,superficie_util_n_edificios,anyo_construccion_media,anyo_construccion_n_edificios,emisiones_co2_media,emisiones_co2_n_edificios,consumo_energia_primaria_media,consumo_energia_primaria_n_edificios,hour_local,sin_hour,cos_hour,day_of_year,sin_day_of_year,cos_day_of_year,month,sin_month,cos_month,day_of_week,is_weekend,is_daylight,solar_elevation,solar_azimuth,generacion_lag_1h,generacion_lag_3h,generacion_lag_24h,generacion_lag_168h,rolling_mean_7d,rolling_mean_24h,rolling_std_24h,rolling_max_24h,rad_solar_daylight,elev_x_rad,temp_squared,temp_high_flag,humedad_x_rad
2023-09-25 19:00:00,23.0,65.0,0.0,4.9,220.0,0.0,0.396,48001,3.618391433284647,288.45,119.70265865841546,288.45,1986.0789864700976,288.45,44.78413006432926,288.45,150.6796646000618,288.45,19,-0.9659258262890684,0.2588190451025203,268,-0.9951053111006974,-0.09882013873287211,9,-1.0,-1.8369701987210297e-16,0,0,0,-10.899656231892209,279.0860264355574,0.7091999999999999,1.1718,0.414,0.396,0.3086678571428571,0.38047499999999995,0.49271757784935893,1.2708,0.0,-2.397924371016286,529.0,0,143.0
2023-09-25 20:00:00,19.1,81.0,0.0,6.9,58.0,0.0,0.1043999999999999,48001,3.618391433284647,288.45,119.70265865841546,288.45,1986.0789864700976,288.45,44.78413006432926,288.45,150.6796646000618,288.45,20,-0.8660254037844386,0.5000000000000001,268,-0.9951053111006974,-0.09882013873287211,9,-1.0,-1.8369701987210297e-16,0,0,0,-21.485676549985186,290.19240703976027,0.396,0.9774,0.1133999999999999,0.1422,0.30844285714285713,0.38009999999999994,0.4929330600995741,1.2708,0.0,-1.2461692398991409,364.81000000000006,0,46.98
2023-09-25 21:00:00,17.5,87.0,0.0,5.5,0.0,0.0,0.0,48001,3.618391433284647,288.45,119.70265865841546,288.45,1986.0789864700976,288.45,44.78413006432926,288.45,150.6796646000618,288.45,21,-0.7071067811865477,0.7071067811865474,268,-0.9951053111006974,-0.09882013873287211,9,-1.0,-1.8369701987210297e-16,0,0,0,-31.271118171084666,302.92266479848803,0.1043999999999999,0.7091999999999999,0.0,0.0035999999999999,0.30842142857142857,0.38009999999999994,0.4929330600995741,1.2708,0.0,-0.0,306.25,0,0.0
2023-09-25 22:00:00,17.2,89.0,0.0,4.7,0.0,0.0,0.0,48001,3.618391433284647,288.45,119.70265865841546,288.45,1986.0789864700976,288.45,44.78413006432926,288.45,150.6796646000618,288.45,22,-0.5000000000000004,0.8660254037844384,268,-0.9951053111006974,-0.09882013873287211,9,-1.0,-1.8369701987210297e-16,0,0,0,-39.58921899344031,318.2969370047829,0.0,0.396,0.0,0.0,0.30842142857142857,0.38009999999999994,0.4929330600995741,1.2708,0.0,-0.0,295.84,0,0.0
2023-09-25 23:00:00,16.3,94.0,0.0,3.8,0.0,0.0,0.0,48001,3.618391433284647,288.45,119.70265865841546,288.45,1986.0789864700976,288.45,44.78413006432926,288.45,150.6796646000618,288.45,23,-0.25881904510252157,0.9659258262890681,268,-0.9951053111006974,-0.09882013873287211,9,-1.0,-1.8369701987210297e-16,0,0,0,-45.465149769974516,337.09646009524204,0.0,0.1043999999999999,0.0,0.0,0.30842142857142857,0.38009999999999994,0.4929330600995741,1.2708,0.0,-0.0,265.69,0,0.0
2023-09-26 00:00:00,15.4,97.0,0.0,4.3,0.0,1.0,0.0,48001,3.618391433284647,288.45,119.70265865841546,288.45,1986.0789864700976,288.45,44.78413006432926,288.45,150.6796646000618,288.45,0,0.0,1.0,269,-0.99665890175417,-0.08167639533042288,9,-1.0,-1.8369701987210297e-16,1,0,0,-47.782140462955624,358.75398480881756,0.0,0.0,0.0,0.0,0.30842142857142857,0.38009999999999994,0.4929330600995741,1.2708,0.0,-0.0,237.16000000000003,0,0.0
2023-09-26 01:00:00,15.4,97.0,0.0,2.9,0.0,0.0,0.0,48001,3.618391433284647,288.45,119.70265865841546,288.45,1986.0789864700976,288.45,44.78413006432926,288.45,150.6796646000618,288.45,1,0.25881904510252074,0.9659258262890683,269,-0.99665890175417,-0.08167639533042288,9,-1.0,-1.8369701987210297e-16,1,0,0,-45.94850821476422,20.607222175859647,0.0,0.0,0.0,0.0,0.30842142857142857,0.38009999999999994,0.4929330600995741,1.2708,0.0,-0.0,237.16000000000003,0,0.0
2023-09-26 02:00:00,15.1,99.0,0.0,2.5,0.0,0.0,0.0,48001,3.618391433284647,288.45,119.70265865841546,288.45,1986.0789864700976,288.45,44.78413006432926,288.45,150.6796646000618,288.45,2,0.49999999999999994,0.8660254037844387,269,-0.99665890175417,-0.08167639533042288,9,-1.0,-1.8369701987210297e-16,1,0,0,-40.442743355511396,39.81997436404316,0.0,0.0,0.0,0.0,0.30842142857142857,0.38009999999999994,0.4929330600995741,1.2708,0.0,-0.0,228.01,0,0.0
2023-09-26 03:00:00,14.1,99.0,0.0,3.8,0.0,37.0,0.0,48001,3.618391433284647,288.45,119.70265865841546,288.45,1986.0789864700976,288.45,44.78413006432926,288.45,150.6796646000618,288.45,3,0.7071067811865475,0.7071067811865476,269,-0.99665890175417,-0.08167639533042288,9,-1.0,-1.8369701987210297e-16,1,0,0,-32.363819149773576,55.57943101353354,0.0,0.0,0.0,0.0,0.30842142857142857,0.38009999999999994,0.4929330600995741,1.2708,0.0,-0.0,198.81,0,0.0
2023-09-26 04:00:00,13.3,98.0,0.0,5.0,0.0,49.0,0.0,48001,3.618391433284647,288.45,119.70265865841546,288.45,1986.0789864700976,288.45,44.78413006432926,288.45,150.6796646000618,288.45,4,0.8660254037844386,0.5000000000000001,269,-0.99665890175417,-0.08167639533042288,9,-1.0,-1.8369701987210297e-16,1,0,0,-22.72155907513016,68.57922619048725,0.0,0.0,0.0,0.0,0.30842142857142857,0.38009999999999994,0.4929330600995741,1.2708,0.0,-0.0,176.89000000000001,0,0.0
